match_id,date,home_team,away_team,home_score,away_score,tournament,neutral,home_conf,away_conf,result
1,1993-01-10,DR Congo,Cameroon,1.0,2.0,FIFA World Cup qualification,False,CAF,CAF,A
2,1993-01-10,Senegal,Algeria,1.0,2.0,African Cup of Nations qualification,False,CAF,CAF,A
3,1993-01-16,South Africa,Nigeria,0.0,0.0,FIFA World Cup qualification,False,CAF,CAF,D
4,1993-01-22,Cameroon,Finland,0.0,0.0,Nehru Cup,True,CAF,UEFA,D
5,1993-01-25,Bolivia,Russia,1.0,2.0,Nehru Cup,True,CONMEBOL,UEFA,A
6,1993-01-28,Cameroon,Finland,2.0,0.0,Nehru Cup,True,CAF,UEFA,H
7,1993-02-24,Netherlands,Turkey,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
8,1993-02-24,Argentina,Denmark,1.0,1.0,CONMEBOL–UEFA Cup of Champions,False,CONMEBOL,UEFA,D
9,1993-02-24,Portugal,Italy,1.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,A
10,1993-02-26,Algeria,Ghana,2.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
11,1993-02-27,Senegal,Gabon,1.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
12,1993-02-28,Morocco,Tunisia,0.0,0.0,FIFA World Cup qualification,False,CAF,CAF,D
13,1993-03-01,Cameroon,DR Congo,0.0,0.0,FIFA World Cup qualification,False,CAF,CAF,D
14,1993-03-03,Paraguay,Bolivia,1.0,0.0,Copa Paz del Chaco,False,CONMEBOL,CONMEBOL,H
15,1993-03-05,Honduras,Panama,2.0,0.0,UNCAF Cup,False,CONCACAF,CONCACAF,H
16,1993-03-05,El Salvador,Costa Rica,0.0,1.0,UNCAF Cup,True,CONCACAF,CONCACAF,A
17,1993-03-07,Honduras,Costa Rica,2.0,0.0,UNCAF Cup,False,CONCACAF,CONCACAF,H
18,1993-03-07,El Salvador,Panama,1.0,1.0,UNCAF Cup,True,CONCACAF,CONCACAF,D
19,1993-03-07,Japan,Hungary,0.0,1.0,Kirin Cup,False,AFC,UEFA,A
20,1993-03-09,Costa Rica,Panama,2.0,0.0,UNCAF Cup,True,CONCACAF,CONCACAF,H
21,1993-03-09,Honduras,El Salvador,3.0,0.0,UNCAF Cup,False,CONCACAF,CONCACAF,H
22,1993-03-10,Hungary,United States,0.0,0.0,Kirin Cup,True,UEFA,CONCACAF,D
23,1993-03-14,Japan,United States,3.0,1.0,Kirin Cup,False,AFC,CONCACAF,H
24,1993-03-27,Austria,France,0.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,A
25,1993-03-31,Wales,Belgium,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
26,1993-03-31,Turkey,England,0.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
27,1993-03-31,Hungary,Greece,0.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,A
28,1993-03-31,Denmark,Spain,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
29,1993-03-31,Switzerland,Portugal,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
30,1993-04-04,Honduras,Canada,2.0,2.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,D
31,1993-04-04,El Salvador,Mexico,2.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
32,1993-04-09,Egypt,Mali,2.0,1.0,African Cup of Nations qualification,False,CAF,CAF,H
33,1993-04-10,Zambia,Zimbabwe,0.0,0.0,African Cup of Nations qualification,False,CAF,CAF,D
34,1993-04-11,Mexico,Honduras,3.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
35,1993-04-11,Canada,El Salvador,2.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
36,1993-04-14,Austria,Bulgaria,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
37,1993-04-15,Egypt,Zimbabwe,0.0,0.0,FIFA World Cup qualification,True,CAF,CAF,D
38,1993-04-16,Algeria,Ivory Coast,1.0,1.0,FIFA World Cup qualification,False,CAF,CAF,D
39,1993-04-18,Mexico,El Salvador,3.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
40,1993-04-18,Canada,Honduras,3.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
41,1993-04-18,Morocco,Senegal,1.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
42,1993-04-18,Japan,United Arab Emirates,2.0,0.0,FIFA World Cup qualification,False,AFC,AFC,H
43,1993-04-24,South Africa,Zimbabwe,1.0,1.0,African Cup of Nations qualification,False,CAF,CAF,D
44,1993-04-25,Mexico,Canada,4.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
45,1993-04-25,Morocco,Mali,1.0,0.0,African Cup of Nations qualification,False,CAF,CAF,H
46,1993-04-25,Honduras,El Salvador,2.0,0.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
47,1993-04-25,Cameroon,Gabon,0.0,0.0,African Cup of Nations qualification,False,CAF,CAF,D
48,1993-04-28,Portugal,Scotland,5.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
49,1993-04-28,England,Netherlands,2.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,D
50,1993-04-28,Russia,Hungary,3.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
51,1993-04-28,Republic of Ireland,Denmark,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
52,1993-04-28,Norway,Turkey,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
53,1993-04-28,France,Sweden,2.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
54,1993-04-28,Bulgaria,Finland,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
55,1993-05-01,Switzerland,Italy,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
56,1993-05-02,Honduras,Mexico,1.0,4.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,A
57,1993-05-02,Ivory Coast,Nigeria,2.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
58,1993-05-02,El Salvador,Canada,1.0,2.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,A
59,1993-05-07,United Arab Emirates,Japan,1.0,1.0,FIFA World Cup qualification,False,AFC,AFC,D
60,1993-05-09,El Salvador,Honduras,2.0,1.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,H
61,1993-05-09,Canada,Mexico,1.0,2.0,FIFA World Cup qualification,False,CONCACAF,CONCACAF,A
62,1993-05-13,Finland,Austria,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
63,1993-05-19,Sweden,Austria,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
64,1993-05-23,Russia,Greece,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
65,1993-05-24,Jordan,Iraq,1.0,1.0,FIFA World Cup qualification,False,AFC,AFC,D
66,1993-05-26,Albania,Republic of Ireland,1.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
67,1993-05-27,Bolivia,Paraguay,2.0,1.0,Copa Paz del Chaco,False,CONMEBOL,CONMEBOL,H
68,1993-05-28,Jamaica,Trinidad and Tobago,3.0,0.0,CFU Caribbean Cup,False,CONCACAF,CONCACAF,H
69,1993-05-29,Poland,England,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
70,1993-05-30,New Zealand,Australia,0.0,1.0,FIFA World Cup qualification,False,OFC,AFC,A
71,1993-06-02,Denmark,Albania,4.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
72,1993-06-02,Iceland,Russia,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
73,1993-06-02,Norway,England,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
74,1993-06-06,Australia,New Zealand,3.0,0.0,FIFA World Cup qualification,False,AFC,OFC,H
75,1993-06-06,United States,Brazil,0.0,2.0,USA Cup,False,CONCACAF,CONMEBOL,A
76,1993-06-09,Netherlands,Norway,0.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,D
77,1993-06-09,United States,England,2.0,0.0,USA Cup,False,CONCACAF,UEFA,H
78,1993-06-10,Brazil,Germany,3.0,3.0,USA Cup,True,CONMEBOL,UEFA,D
79,1993-06-13,United States,Germany,3.0,4.0,USA Cup,False,CONCACAF,UEFA,A
80,1993-06-13,Brazil,England,1.0,1.0,USA Cup,True,CONMEBOL,UEFA,D
81,1993-06-14,Iraq,Jordan,4.0,0.0,FIFA World Cup qualification,True,AFC,AFC,H
82,1993-06-15,Ecuador,Venezuela,6.0,1.0,Copa América,False,CONMEBOL,CONMEBOL,H
83,1993-06-16,Uruguay,United States,1.0,0.0,Copa América,True,CONMEBOL,CONCACAF,H
84,1993-06-16,Colombia,Mexico,2.0,1.0,Copa América,True,CONMEBOL,CONCACAF,H
85,1993-06-16,Iceland,Hungary,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
86,1993-06-17,Argentina,Bolivia,1.0,0.0,Copa América,True,CONMEBOL,CONMEBOL,H
87,1993-06-18,Brazil,Peru,0.0,0.0,Copa América,True,CONMEBOL,CONMEBOL,D
88,1993-06-18,Paraguay,Chile,1.0,0.0,Copa América,True,CONMEBOL,CONMEBOL,H
89,1993-06-19,South Korea,Egypt,1.0,2.0,Korea Cup,False,AFC,CAF,A
90,1993-06-19,Ecuador,United States,2.0,0.0,Copa América,False,CONMEBOL,CONCACAF,H
91,1993-06-19,England,Germany,1.0,2.0,USA Cup,True,UEFA,UEFA,A
92,1993-06-19,Uruguay,Venezuela,2.0,2.0,Copa América,True,CONMEBOL,CONMEBOL,D
93,1993-06-20,Argentina,Mexico,1.0,1.0,Copa América,True,CONMEBOL,CONCACAF,D
94,1993-06-20,Colombia,Bolivia,1.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,D
95,1993-06-21,Brazil,Chile,2.0,3.0,Copa América,True,CONMEBOL,CONMEBOL,A
96,1993-06-21,Paraguay,Peru,1.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,D
97,1993-06-22,United States,Venezuela,3.0,3.0,Copa América,True,CONCACAF,CONMEBOL,D
98,1993-06-22,Ecuador,Uruguay,2.0,1.0,Copa América,False,CONMEBOL,CONMEBOL,H
99,1993-06-23,Argentina,Colombia,1.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,D
100,1993-06-23,Iran,Oman,0.0,0.0,FIFA World Cup qualification,False,AFC,AFC,D
101,1993-06-23,Mexico,Bolivia,0.0,0.0,Copa América,True,CONCACAF,CONMEBOL,D
102,1993-06-24,Brazil,Paraguay,3.0,0.0,Copa América,True,CONMEBOL,CONMEBOL,H
103,1993-06-24,Chile,Peru,0.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,A
104,1993-06-26,Colombia,Uruguay,1.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,D
105,1993-06-26,Ecuador,Paraguay,3.0,0.0,Copa América,False,CONMEBOL,CONMEBOL,H
106,1993-06-27,Peru,Mexico,2.0,4.0,Copa América,True,CONMEBOL,CONCACAF,A
107,1993-06-27,Brazil,Argentina,1.0,1.0,Copa América,True,CONMEBOL,CONMEBOL,D
108,1993-06-28,South Korea,Egypt,0.0,1.0,Korea Cup,False,AFC,CAF,A
109,1993-06-30,Ecuador,Mexico,0.0,2.0,Copa América,False,CONMEBOL,CONCACAF,A
110,1993-07-01,Colombia,Argentina,0.0,0.0,Copa América,True,CONMEBOL,CONMEBOL,D
111,1993-07-02,Oman,Iran,0.0,1.0,FIFA World Cup qualification,True,AFC,AFC,A
112,1993-07-03,Ecuador,Colombia,0.0,1.0,Copa América,False,CONMEBOL,CONMEBOL,A
113,1993-07-03,Nigeria,Algeria,4.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
114,1993-07-04,Zimbabwe,Cameroon,1.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
115,1993-07-04,Zambia,Morocco,2.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
116,1993-07-04,Argentina,Mexico,2.0,1.0,Copa América,True,CONMEBOL,CONCACAF,H
117,1993-07-10,United States,Jamaica,1.0,0.0,Gold Cup,False,CONCACAF,CONCACAF,H
118,1993-07-10,Honduras,Panama,5.0,1.0,Gold Cup,True,CONCACAF,CONCACAF,H
119,1993-07-11,Zambia,South Africa,3.0,0.0,African Cup of Nations qualification,False,CAF,CAF,H
120,1993-07-11,Egypt,Morocco,1.0,1.0,African Cup of Nations qualification,False,CAF,CAF,D
121,1993-07-11,Canada,Costa Rica,1.0,1.0,Gold Cup,True,CONCACAF,CONCACAF,D
122,1993-07-14,United States,Panama,2.0,1.0,Gold Cup,False,CONCACAF,CONCACAF,H
123,1993-07-14,Honduras,Jamaica,1.0,3.0,Gold Cup,True,CONCACAF,CONCACAF,A
124,1993-07-15,Mexico,Costa Rica,1.0,1.0,Gold Cup,False,CONCACAF,CONCACAF,D
125,1993-07-17,United States,Honduras,1.0,0.0,Gold Cup,False,CONCACAF,CONCACAF,H
126,1993-07-17,Senegal,Morocco,1.0,3.0,FIFA World Cup qualification,False,CAF,CAF,A
127,1993-07-17,Jamaica,Panama,1.0,1.0,Gold Cup,True,CONCACAF,CONCACAF,D
128,1993-07-18,Mexico,Canada,8.0,0.0,Gold Cup,False,CONCACAF,CONCACAF,H
129,1993-07-18,Ivory Coast,Algeria,1.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
130,1993-07-18,Venezuela,Bolivia,1.0,7.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
131,1993-07-18,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
132,1993-07-22,United States,Costa Rica,1.0,0.0,Gold Cup,False,CONCACAF,CONCACAF,H
133,1993-07-22,Mexico,Jamaica,6.0,1.0,Gold Cup,False,CONCACAF,CONCACAF,H
134,1993-07-25,Mexico,United States,4.0,0.0,Gold Cup,False,CONCACAF,CONCACAF,H
135,1993-07-25,Mali,Egypt,2.0,1.0,African Cup of Nations qualification,False,CAF,CAF,H
136,1993-07-25,Venezuela,Uruguay,0.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
137,1993-07-25,Jamaica,Costa Rica,1.0,1.0,Gold Cup,True,CONCACAF,CONCACAF,D
138,1993-07-25,Bolivia,Brazil,2.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
139,1993-07-25,Algeria,Senegal,4.0,0.0,African Cup of Nations qualification,False,CAF,CAF,H
140,1993-07-25,Zimbabwe,Zambia,1.0,1.0,African Cup of Nations qualification,False,CAF,CAF,D
141,1993-07-31,Canada,Australia,2.0,1.0,FIFA World Cup qualification,False,CONCACAF,AFC,H
142,1993-08-01,Colombia,Paraguay,0.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
143,1993-08-01,Peru,Argentina,0.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
144,1993-08-01,Venezuela,Brazil,1.0,5.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
145,1993-08-01,Uruguay,Ecuador,0.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
146,1993-08-07,Senegal,Zambia,0.0,0.0,FIFA World Cup qualification,True,CAF,CAF,D
147,1993-08-08,Paraguay,Argentina,1.0,3.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
148,1993-08-08,Peru,Colombia,0.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
149,1993-08-08,Bolivia,Uruguay,3.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
150,1993-08-08,Ecuador,Venezuela,5.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
151,1993-08-15,Paraguay,Peru,2.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
152,1993-08-15,Australia,Canada,2.0,1.0,FIFA World Cup qualification,False,AFC,CONCACAF,H
153,1993-08-15,Bolivia,Ecuador,1.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
154,1993-08-15,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
155,1993-08-15,Uruguay,Brazil,1.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
156,1993-08-22,Bolivia,Venezuela,7.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
157,1993-08-22,Brazil,Ecuador,2.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
158,1993-08-22,Argentina,Peru,2.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
159,1993-08-22,Paraguay,Colombia,1.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
160,1993-08-22,Sweden,France,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
161,1993-08-25,Austria,Finland,3.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
162,1993-08-29,Uruguay,Venezuela,4.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
163,1993-08-29,Colombia,Peru,4.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
164,1993-08-29,Brazil,Bolivia,6.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
165,1993-08-29,Argentina,Paraguay,0.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
166,1993-09-05,Argentina,Colombia,0.0,5.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
167,1993-09-05,Brazil,Venezuela,4.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
168,1993-09-05,Ecuador,Uruguay,0.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
169,1993-09-05,Peru,Paraguay,2.0,2.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
170,1993-09-08,Finland,France,0.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
171,1993-09-08,Scotland,Switzerland,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
172,1993-09-08,Bulgaria,Sweden,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
173,1993-09-08,Albania,Denmark,0.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,A
174,1993-09-08,Hungary,Russia,1.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,A
175,1993-09-08,England,Poland,3.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
176,1993-09-12,Uruguay,Bolivia,2.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
177,1993-09-12,Venezuela,Ecuador,2.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
178,1993-09-19,Ecuador,Bolivia,1.0,1.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,D
179,1993-09-19,Brazil,Uruguay,2.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
180,1993-09-22,Norway,Poland,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
181,1993-09-22,Albania,Spain,1.0,5.0,FIFA World Cup qualification,False,UEFA,UEFA,A
182,1993-09-25,Nigeria,Ivory Coast,4.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
183,1993-09-26,Zambia,Senegal,4.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
184,1993-10-08,Algeria,Nigeria,1.0,1.0,FIFA World Cup qualification,False,CAF,CAF,D
185,1993-10-10,Morocco,Zambia,1.0,0.0,FIFA World Cup qualification,False,CAF,CAF,H
186,1993-10-10,Cameroon,Zimbabwe,3.0,1.0,FIFA World Cup qualification,False,CAF,CAF,H
187,1993-10-13,Bulgaria,Austria,4.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
188,1993-10-13,Italy,Scotland,3.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
189,1993-10-13,Republic of Ireland,Spain,1.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,A
190,1993-10-13,Netherlands,England,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
191,1993-10-13,Portugal,Switzerland,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
192,1993-10-13,Romania,Belgium,2.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
193,1993-10-13,Sweden,Finland,3.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,H
194,1993-10-13,Poland,Norway,0.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,A
195,1993-10-15,Saudi Arabia,Japan,0.0,0.0,FIFA World Cup qualification,True,AFC,AFC,D
196,1993-10-16,Iran,South Korea,0.0,3.0,FIFA World Cup qualification,True,AFC,AFC,A
197,1993-10-18,Japan,Iran,1.0,2.0,FIFA World Cup qualification,True,AFC,AFC,A
198,1993-10-19,Iraq,South Korea,2.0,2.0,FIFA World Cup qualification,True,AFC,AFC,D
199,1993-10-22,Iran,Iraq,1.0,2.0,FIFA World Cup qualification,True,AFC,AFC,A
200,1993-10-22,South Korea,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,True,AFC,AFC,D
201,1993-10-24,Iraq,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,True,AFC,AFC,D
202,1993-10-25,Japan,South Korea,1.0,0.0,FIFA World Cup qualification,True,AFC,AFC,H
203,1993-10-27,Turkey,Poland,2.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
204,1993-10-28,Iraq,Japan,2.0,2.0,FIFA World Cup qualification,True,AFC,AFC,D
205,1993-10-28,Saudi Arabia,Iran,4.0,3.0,FIFA World Cup qualification,True,AFC,AFC,H
206,1993-10-31,Australia,Argentina,1.0,1.0,FIFA World Cup qualification,False,AFC,CONMEBOL,D
207,1993-11-10,Turkey,Norway,2.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
208,1993-11-10,Austria,Sweden,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
209,1993-11-17,Wales,Romania,1.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
210,1993-11-17,Poland,Netherlands,1.0,3.0,FIFA World Cup qualification,False,UEFA,UEFA,A
211,1993-11-17,Spain,Denmark,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
212,1993-11-17,Greece,Russia,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
213,1993-11-17,France,Bulgaria,1.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
214,1993-11-17,Italy,Portugal,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
215,1993-11-17,Argentina,Australia,1.0,0.0,FIFA World Cup qualification,False,CONMEBOL,AFC,H
216,1993-11-27,Senegal,Mali,0.0,1.0,Amílcar Cabral Cup,True,CAF,CAF,A
217,1994-02-02,Egypt,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,True,CAF,CAF,D
218,1994-02-02,United Arab Emirates,Slovakia,0.0,1.0,United Arab Emirates Friendship Tournament,False,AFC,UEFA,A
219,1994-02-04,Egypt,Slovakia,1.0,0.0,United Arab Emirates Friendship Tournament,True,CAF,UEFA,H
220,1994-02-04,United Arab Emirates,Morocco,1.0,1.0,United Arab Emirates Friendship Tournament,False,AFC,CAF,D
221,1994-02-06,United Arab Emirates,Egypt,0.0,1.0,United Arab Emirates Friendship Tournament,False,AFC,CAF,A
222,1994-02-06,Morocco,Slovakia,2.0,1.0,United Arab Emirates Friendship Tournament,True,CAF,UEFA,H
223,1994-02-10,Slovenia,Tunisia,2.0,2.0,Malta International Tournament,True,UEFA,CAF,D
224,1994-02-13,Romania,United States,2.0,1.0,Lunar New Year Cup,True,UEFA,CONCACAF,H
225,1994-02-18,Colombia,Sweden,0.0,0.0,Joe Robbie Cup,True,CONMEBOL,UEFA,D
226,1994-02-18,United States,Bolivia,1.0,1.0,Joe Robbie Cup,False,CONCACAF,CONMEBOL,D
227,1994-02-20,United States,Sweden,1.0,3.0,Joe Robbie Cup,False,CONCACAF,UEFA,A
228,1994-02-20,Bolivia,Colombia,0.0,2.0,Joe Robbie Cup,True,CONMEBOL,CONMEBOL,A
229,1994-03-26,Tunisia,Mali,0.0,2.0,African Cup of Nations,False,CAF,CAF,A
230,1994-03-26,Nigeria,Gabon,3.0,0.0,African Cup of Nations,True,CAF,CAF,H
231,1994-03-28,Egypt,Gabon,4.0,0.0,African Cup of Nations,True,CAF,CAF,H
232,1994-03-28,Mali,DR Congo,0.0,1.0,African Cup of Nations,True,CAF,CAF,A
233,1994-03-30,Nigeria,Egypt,0.0,0.0,African Cup of Nations,True,CAF,CAF,D
234,1994-03-30,Tunisia,DR Congo,1.0,1.0,African Cup of Nations,False,CAF,CAF,D
235,1994-03-31,Zambia,Ivory Coast,1.0,0.0,African Cup of Nations,True,CAF,CAF,H
236,1994-03-31,Ghana,Senegal,1.0,0.0,African Cup of Nations,True,CAF,CAF,H
237,1994-04-02,DR Congo,Nigeria,0.0,2.0,African Cup of Nations,True,CAF,CAF,A
238,1994-04-02,Egypt,Mali,0.0,1.0,African Cup of Nations,True,CAF,CAF,A
239,1994-04-03,Ghana,Ivory Coast,1.0,2.0,African Cup of Nations,True,CAF,CAF,A
240,1994-04-03,Zambia,Senegal,1.0,0.0,African Cup of Nations,True,CAF,CAF,H
241,1994-04-06,Nigeria,Ivory Coast,2.0,2.0,African Cup of Nations,True,CAF,CAF,D
242,1994-04-06,Zambia,Mali,4.0,0.0,African Cup of Nations,True,CAF,CAF,H
243,1994-04-10,Ivory Coast,Mali,3.0,1.0,African Cup of Nations,True,CAF,CAF,H
244,1994-04-10,Nigeria,Zambia,2.0,1.0,African Cup of Nations,True,CAF,CAF,H
245,1994-05-03,El Salvador,Honduras,3.0,1.0,Miami Cup,True,CONCACAF,CONCACAF,H
246,1994-05-03,Colombia,Peru,1.0,0.0,Miami Cup,True,CONMEBOL,CONMEBOL,H
247,1994-05-05,Colombia,El Salvador,3.0,0.0,Miami Cup,True,CONMEBOL,CONCACAF,H
248,1994-05-05,Honduras,Peru,2.0,1.0,Miami Cup,True,CONCACAF,CONMEBOL,H
249,1994-05-22,Japan,Australia,1.0,1.0,Kirin Cup,False,AFC,AFC,D
250,1994-05-26,Australia,France,0.0,1.0,Kirin Cup,True,AFC,UEFA,A
251,1994-05-29,Japan,France,1.0,4.0,Kirin Cup,False,AFC,UEFA,A
252,1994-06-17,Germany,Bolivia,1.0,0.0,FIFA World Cup,True,UEFA,CONMEBOL,H
253,1994-06-17,Spain,South Korea,2.0,2.0,FIFA World Cup,True,UEFA,AFC,D
254,1994-06-18,United States,Switzerland,1.0,1.0,FIFA World Cup,False,CONCACAF,UEFA,D
255,1994-06-18,Colombia,Romania,1.0,3.0,FIFA World Cup,True,CONMEBOL,UEFA,A
256,1994-06-18,Italy,Republic of Ireland,0.0,1.0,FIFA World Cup,True,UEFA,UEFA,A
257,1994-06-19,Norway,Mexico,1.0,0.0,FIFA World Cup,True,UEFA,CONCACAF,H
258,1994-06-19,Belgium,Morocco,1.0,0.0,FIFA World Cup,True,UEFA,CAF,H
259,1994-06-19,Cameroon,Sweden,2.0,2.0,FIFA World Cup,True,CAF,UEFA,D
260,1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,FIFA World Cup,True,UEFA,AFC,H
261,1994-06-20,Brazil,Russia,2.0,0.0,FIFA World Cup,True,CONMEBOL,UEFA,H
262,1994-06-21,Nigeria,Bulgaria,3.0,0.0,FIFA World Cup,True,CAF,UEFA,H
