match_id,date,home_team,away_team,home_score,away_score,tournament,neutral,home_conf,away_conf,result
6864,2001-05-20,Haiti,Cuba,0.0,0.0,CFU Caribbean Cup,True,CONCACAF,,D
6865,2001-05-20,China,Cambodia,3.0,1.0,FIFA World Cup qualification,False,AFC,,H
6866,2001-05-20,India,Brunei,5.0,0.0,FIFA World Cup qualification,False,AFC,,H
6867,2001-05-22,Haiti,Martinique,5.0,0.0,CFU Caribbean Cup,True,CONCACAF,,H
6868,2001-05-22,Singapore,New Zealand,3.0,0.0,Friendly,False,,OFC,H
6869,2001-05-22,Trinidad and Tobago,Cuba,2.0,0.0,CFU Caribbean Cup,False,CONCACAF,,H
6870,2001-05-23,El Salvador,Nicaragua,3.0,0.0,UNCAF Cup,True,CONCACAF,,H
6871,2001-05-23,Honduras,Panama,1.0,2.0,UNCAF Cup,False,CONCACAF,CONCACAF,A
6872,2001-05-23,Costa Rica,Belize,4.0,0.0,UNCAF Cup,True,CONCACAF,,H
6873,2001-05-24,Martinique,Cuba,1.0,0.0,CFU Caribbean Cup,True,,,H
6874,2001-05-25,El Salvador,Panama,2.0,1.0,UNCAF Cup,True,CONCACAF,CONCACAF,H
6875,2001-05-25,England,Mexico,4.0,0.0,Friendly,False,UEFA,CONCACAF,H
6876,2001-05-25,Guatemala,Belize,3.0,3.0,UNCAF Cup,True,,,D
6877,2001-05-25,Honduras,Nicaragua,10.0,2.0,UNCAF Cup,False,CONCACAF,,H
6878,2001-05-25,South Korea,Cameroon,0.0,0.0,Friendly,False,AFC,CAF,D
6879,2001-05-25,Oman,Syria,2.0,0.0,FIFA World Cup qualification,False,AFC,,H
6880,2001-05-25,Trinidad and Tobago,Haiti,3.0,0.0,CFU Caribbean Cup,False,CONCACAF,CONCACAF,H
6881,2001-05-26,Thailand,Sri Lanka,3.0,0.0,FIFA World Cup qualification,False,AFC,,H
6882,2001-05-26,Philippines,Laos,1.0,1.0,FIFA World Cup qualification,False,,,D
6883,2001-05-26,Pakistan,Lebanon,1.0,8.0,FIFA World Cup qualification,True,,,A
6884,2001-05-27,Costa Rica,Guatemala,1.0,1.0,UNCAF Cup,True,CONCACAF,,D
6885,2001-05-27,Honduras,El Salvador,1.0,1.0,UNCAF Cup,False,CONCACAF,CONCACAF,D
6886,2001-05-27,Indonesia,China,0.0,2.0,FIFA World Cup qualification,False,,AFC,A
6887,2001-05-27,Panama,Nicaragua,6.0,0.0,UNCAF Cup,True,CONCACAF,,H
6888,2001-05-28,Sri Lanka,Lebanon,0.0,5.0,FIFA World Cup qualification,True,,,A
6889,2001-05-28,Thailand,Pakistan,6.0,0.0,FIFA World Cup qualification,False,AFC,,H
6890,2001-05-29,Germany,Slovakia,2.0,0.0,Friendly,False,UEFA,UEFA,H
6891,2001-05-30,Sri Lanka,Pakistan,3.0,1.0,FIFA World Cup qualification,True,,,H
6892,2001-05-30,Panama,Costa Rica,1.0,2.0,UNCAF Cup,True,CONCACAF,CONCACAF,A
6893,2001-05-30,Thailand,Lebanon,2.0,2.0,FIFA World Cup qualification,False,AFC,,D
6894,2001-05-30,South Korea,France,0.0,5.0,Confederations Cup,False,AFC,UEFA,A
6895,2001-05-30,El Salvador,Guatemala,0.0,0.0,UNCAF Cup,True,CONCACAF,,D
6896,2001-05-30,Mexico,Australia,0.0,2.0,Confederations Cup,True,CONCACAF,AFC,A
6897,2001-05-31,Brazil,Cameroon,2.0,0.0,Confederations Cup,True,CONMEBOL,CAF,H
6898,2001-05-31,Japan,Canada,3.0,0.0,Confederations Cup,False,AFC,CONCACAF,H
6899,2001-06-01,Algeria,Angola,3.0,2.0,African Cup of Nations qualification,False,CAF,CAF,H
6900,2001-06-01,El Salvador,Panama,1.0,1.0,UNCAF Cup,True,CONCACAF,CONCACAF,D
6901,2001-06-01,Guatemala,Costa Rica,2.0,0.0,UNCAF Cup,True,,CONCACAF,H
6902,2001-06-01,South Korea,Mexico,2.0,1.0,Confederations Cup,False,AFC,CONCACAF,H
6903,2001-06-01,Australia,France,1.0,0.0,Confederations Cup,True,AFC,UEFA,H
6904,2001-06-02,Russia,Serbia,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6905,2001-06-02,Nigeria,Madagascar,1.0,0.0,African Cup of Nations qualification,False,CAF,,H
6906,2001-06-02,Northern Ireland,Bulgaria,0.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6907,2001-06-02,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
6908,2001-06-02,Peru,Ecuador,1.0,2.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,A
6909,2001-06-02,Romania,Hungary,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6910,2001-06-02,Estonia,Netherlands,2.0,4.0,FIFA World Cup qualification,False,,UEFA,A
6911,2001-06-02,Spain,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6912,2001-06-02,Sweden,Slovakia,2.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6913,2001-06-02,Turkey,Azerbaijan,3.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6914,2001-06-02,Uganda,Togo,0.0,3.0,African Cup of Nations qualification,False,,,A
6915,2001-06-02,Ukraine,Norway,0.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6916,2001-06-02,North Macedonia,Moldova,2.0,2.0,FIFA World Cup qualification,False,UEFA,,D
6917,2001-06-02,Slovenia,Luxembourg,2.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6918,2001-06-02,Liechtenstein,Israel,0.0,3.0,FIFA World Cup qualification,False,,,A
6919,2001-06-02,Denmark,Czech Republic,2.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6920,2001-06-02,Japan,Cameroon,2.0,0.0,Confederations Cup,False,AFC,CAF,H
6921,2001-06-02,Republic of Ireland,Portugal,1.0,1.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6922,2001-06-02,Iceland,Malta,3.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6923,2001-06-02,Greece,Albania,1.0,0.0,FIFA World Cup qualification,False,UEFA,UEFA,H
6924,2001-06-02,Georgia,Italy,1.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6925,2001-06-02,Gabon,Tunisia,1.0,1.0,African Cup of Nations qualification,False,CAF,CAF,D
6926,2001-06-02,Finland,Germany,2.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,D
6927,2001-06-02,Faroe Islands,Switzerland,0.0,1.0,FIFA World Cup qualification,False,,UEFA,A
6928,2001-06-02,Wales,Poland,1.0,2.0,FIFA World Cup qualification,False,UEFA,UEFA,A
6929,2001-06-02,Croatia,San Marino,4.0,0.0,FIFA World Cup qualification,False,UEFA,,H
6930,2001-06-02,Canada,Brazil,0.0,0.0,Confederations Cup,True,CONCACAF,CONMEBOL,D
6931,2001-06-02,Belgium,Latvia,3.0,1.0,FIFA World Cup qualification,False,UEFA,,H
6932,2001-06-02,Armenia,Belarus,0.0,0.0,FIFA World Cup qualification,False,UEFA,,D
6933,2001-06-02,Kenya,Morocco,1.0,1.0,African Cup of Nations qualification,False,,CAF,D
6934,2001-06-02,Zambia,Namibia,0.0,0.0,African Cup of Nations qualification,False,CAF,,D
6935,2001-06-03,South Korea,Australia,1.0,0.0,Confederations Cup,False,AFC,AFC,H
6936,2001-06-03,Lesotho,DR Congo,0.0,0.0,African Cup of Nations qualification,False,,CAF,D
6937,2001-06-03,Guatemala,Panama,3.0,1.0,UNCAF Cup,True,,CONCACAF,H
6938,2001-06-03,Libya,Ivory Coast,0.0,3.0,African Cup of Nations qualification,False,,CAF,A
6939,2001-06-03,Liberia,South Africa,1.0,1.0,African Cup of Nations qualification,False,,CAF,D
6940,2001-06-03,Gambia,Senegal,0.0,0.0,Friendly,False,,CAF,D
6941,2001-06-03,Zimbabwe,Ghana,1.0,2.0,African Cup of Nations qualification,False,CAF,CAF,A
6942,2001-06-03,Costa Rica,El Salvador,1.0,1.0,UNCAF Cup,True,CONCACAF,CONCACAF,D
6943,2001-06-03,Egypt,Sudan,3.0,2.0,African Cup of Nations qualification,False,CAF,,H
6944,2001-06-03,Congo,Mauritius,0.0,0.0,African Cup of Nations qualification,False,,,D
6945,2001-06-03,Burundi,Burkina Faso,0.0,0.0,African Cup of Nations qualification,False,,CAF,D
6946,2001-06-03,Bolivia,Venezuela,5.0,0.0,FIFA World Cup qualification,False,CONMEBOL,CONMEBOL,H
